id,username,text,keywords,date,location
1281031198878416896,elias_sl,"Mañana el baguette y café con leche de Piñera, Juan Sutil, luksic y Pepe auth ( Pepe auth po' weón).. no será dulce 😔....  jajajaja 
#RetiroFondosPrevisionales
#RetirodeFondos
#QuieroMi10xCientoAhora
#RetiroAFP
#RenunciaPiñera #PepeAuth",['#RenunciaPiñera'],2020-07-09 01:03:32,"coyaique, Chile"
1281332649651589128,sicklownfunk,"Las afp están sudando frío xq están por aprovar el retiro del 10%.
Imagínense como estarían si fuera el 100%...

#afp #renunciapiñera #chiledespertó",['#RenunciaPiñera'],2020-07-09 21:01:24,aca
1279832209235509253,LidiaBa81036546,@GobiernodeChile  @sebastianpinera  nos quiere con hambre y endeudados.. somos el único país en el cual el gobierno no ayuda al pueblo #RenunciaPiñera https://t.co/rwqLk3eTk2,['#RenunciaPiñera'],2020-07-05 17:39:11,"Iquique, Chile"
1286729517550260236,JuanMar81568278,"https://t.co/zMKKPewFLO ☝🏼la presión social es real 
-
-
-
-
#protestas #ChileQuiereCambios #COVID19 #renunciapiñera #chilenoserinde #fuerapiñera #santiago #nomascensura #gobiernonefasto #GobiernoCriminal #chile🇨🇱 #instachile",['#RenunciaPiñera'],2020-07-24 18:26:37,Finlandia kittie
1283256830857273347,harr26,Apareció el helicóptero 🚁 #Ñuñoa #CacerolazoPorMi10 #RenunciaPiñera,['#RenunciaPiñera'],2020-07-15 04:27:24,Santiago 
1285214034191671297,pelua_mil,"@GobiernodeChile Qué raro este virus 🦠 circula de noche y solo los fines de semana! #modocoronavirus 
#RenunciaPiñera",['#RenunciaPiñera'],2020-07-20 14:04:38,Metropolitana de Santiago
1288187470354546688,_molaBot,Faltan 89 días para el plebiscito del 25 de octubre. #YoApruebo #AprueboGanaEnOctubre #NuevaConstitucionParaChile #RenunciaPiñera #PiñeraCuliao #EstallidoSocial2 @prensaopal @MegafonoPopular @brigadachacon @capucha_informa @Chileokulto https://t.co/cdHvvK7wX6,['#RenunciaPiñera'],2020-07-28 19:00:00,Chile
1280602472130772993,sotanaz1,"Sigan ese ejemplo @sebastianpinera es presidente del 4%, NO REPRESENTA A NADIE.

#BastaDeCorrupcion
#PapeleDeAntecedentesATodos
#NoTenemosGobierno
#RenunciaPiñera 
#RenunciaParis
#RenunciaEspina
#GobiernoPrestamista
#NoMasAFP https://t.co/SLwS5VVxr2",['#RenunciaPiñera'],2020-07-07 20:39:56,
1283953524200607753,Julioal42832030,"@poncepenaylillo Este brazos cortos nunca va hacer algo que realmente sea bueno para la gente
#renunciapiñera",['#RenunciaPiñera'],2020-07-17 02:35:49,"San Bernardo, Chile"
1282047780295454722,mujerinfinita,@Dianebih Tenemos q hablar.....#RenunciaPiñera,['#RenunciaPiñera'],2020-07-11 20:23:04,"Peñalolén, Chile"
1284910165360345088,arancibia_jc,"Seguimos con las mentiras en el circo-gobierno de Piraña , #renunciapiñeractm , #RenunciaPiñera https://t.co/aCYG56ZjHv",['#RenunciaPiñera'],2020-07-19 17:57:10,
1280154545012834308,Antropoetico,"No más deudas, ni internas ni externas #RenunciaPiñera !!! https://t.co/j4hgCkcviZ",['#RenunciaPiñera'],2020-07-06 15:00:02,Santiago de Chile
