id,username,text,keywords,date,location
1158713340132233216,kenodechile,"#PiñeraNoEsMiPresidente
#RenunciaPiñera
¿Este candidato se refería a su próximo gobierno?
Predijo lo que hoy estamos viviendo 

 https://t.co/G8KDmot2np",['#RenunciaPiñera'],2019-08-06 12:16:02,Orilla izquierda de Chile
1158911877625389056,Pablonu49053326,Pinera en las encuestas: BAAAAAAAJAAAAAANDOOOOO! #TiemposPeores #CongresoSinFuero #RenunciaPiñera https://t.co/ht83TEUYOc,['#RenunciaPiñera'],2019-08-07 01:24:57,
1158924206605774848,CEshmitt,Todavia chile esta esperando ls tiempos mejores! pinera inepto! #TiemposPeores #CongresoSinFuero #RenunciaPiñera https://t.co/9Ar2IjzJb2,['#RenunciaPiñera'],2019-08-07 02:13:57,Maracaibo
1157681140280508416,cesante59,"@sebastianpinera y tu Maldito Gobierno Tienen la cagada, Ya Demostraste que no te la pudiste #Renunciapiñera por el bien de Chile y sé un buen Patriota!!! https://t.co/OiGXWL59cF",['#RenunciaPiñera'],2019-08-03 15:54:27,CHILE
1159307463268732928,Cecilio90196659,En que trabaja jose antonio kast? #DerechoAMarchar #Renunciapiñera #Tiemposweones https://t.co/duXMG0IeTX,['#RenunciaPiñera'],2019-08-08 03:36:52,
1165651120972345346,witgenuino,"El Puñeta insiste en vendernos sus mentiras, a través de campañas del terror, típico de las dictaduras, pero su #GobiernoMediocre no hace NADA a favor de los ciudadanos, sólo está preocupado del empresariado. 🤦‍♂️😐🙄
#RenunciaPiñera
#NoMásChantas
#NoMásCorruptos
👉#AC https://t.co/IHPG0uWYU0",['#RenunciaPiñera'],2019-08-25 15:44:18,Symbiotic City - Paine Towers
1159308775851024387,IsablePlata,Pinera incita al odio! #DerechoAMarchar #Renunciapiñera #Tiemposweones https://t.co/PH4lPrGToI,['#RenunciaPiñera'],2019-08-08 03:42:05,
1166015954423296000,wladimir_xk,"@CarolinCacao777 Pareciera que le hubiesen mostrado un crucifijo al demonio de presidente que tenemos.. 
#RenunciaPiñera
#VerguenzaDePresidentes",['#RenunciaPiñera'],2019-08-26 15:54:01,
1167502437877526528,witgenuino,"El #PiñeraCuliao vendiendo humo una vez más. Ya tú sáe.🤥
#RenunciaPiñera
#NoMásChantas
#NoMásAbusos
#GobiernoMediocre
👉#AC https://t.co/7KNALEtq2i",['#RenunciaPiñera'],2019-08-30 18:20:46,Symbiotic City - Paine Towers
1158915813044367365,juanalaloca696,A @sebastianpinera le importa UN PICO! Chile! #TiemposPeores #CongresoSinFuero #RenunciaPiñera https://t.co/jR9ahQn708,['#RenunciaPiñera'],2019-08-07 01:40:36,
